graphNodes,density,expNo,delta,compressionRatio,executionTime,readTime,writeTime
16384,90,1, 0.70, 3.350225, 169.237322, 39.358168, 7.285428
16384,90,1, 0.80, 3.781094, 263.377988, 39.505351, 8.052192
16384,90,1, 0.90, 4.192326, 455.435400, 38.748008, 9.290123
16384,90,1, 1.00, 4.531595, 831.626441, 38.631051, 10.864746
16384,90,1, 0.50, 2.597596, 80.173495, 39.064313, 7.014801
16384,90,1, 0.60, 2.931967, 106.840023, 39.772308, 7.212377
16384,90,1, 0.70, 3.350204, 161.305016, 39.681496, 7.370926
16384,90,1, 0.80, 3.781116, 278.457530, 38.932528, 7.942962
16384,90,1, 0.90, 4.192409, 455.765495, 39.036067, 9.279778
16384,90,1, 1.00, 4.531922, 832.282922, 40.012418, 10.900406
16384,90,1, 0.50, 2.597960, 79.679140, 38.571908, 6.965267
16384,90,1, 0.60, 2.932166, 106.010046, 39.046298, 7.291021
16384,90,1, 0.70, 3.350295, 160.832522, 39.335954, 7.508343
16384,90,1, 0.80, 3.780855, 274.864155, 38.954771, 7.988626
16384,90,1, 0.90, 4.192420, 457.220912, 38.515501, 9.295246
16384,90,1, 1.00, 4.531833, 831.792966, 39.264700, 10.931689
16384,90,1, 0.50, 2.597648, 79.544870, 38.472600, 7.015827
16384,90,1, 0.60, 2.931986, 105.557342, 38.225786, 7.308547
16384,90,1, 0.70, 3.350231, 161.835169, 39.411966, 7.439852
16384,90,1, 0.80, 3.781016, 261.267683, 38.609159, 8.054432
16384,90,1, 0.90, 4.192411, 454.800087, 39.614759, 9.233331
16384,90,1, 1.00, 4.531809, 832.797605, 39.497728, 10.892880
16384,95,1, 0.50, 3.020705, 67.353291, 41.961178, 4.878314
16384,95,1, 0.60, 3.442257, 90.133676, 41.325818, 6.196185
16384,95,1, 0.70, 3.870778, 137.831708, 41.412004, 6.595203
16384,95,1, 0.80, 4.349808, 235.240617, 41.037971, 7.317257
16384,95,1, 0.90, 4.753768, 414.232304, 41.516892, 8.674970
16384,95,1, 1.00, 5.077090, 775.819881, 40.115155, 10.100250
16384,95,1, 0.50, 3.020745, 66.043146, 40.679811, 5.044843
16384,95,1, 0.60, 3.442126, 89.361346, 41.670219, 6.261775
16384,95,1, 0.70, 3.870473, 138.387402, 41.698641, 6.600949
16384,95,1, 0.80, 4.349661, 258.451301, 40.761569, 8.015578
16384,95,1, 0.90, 4.753802, 414.104191, 40.424836, 8.613197
16384,95,1, 1.00, 5.077357, 781.775629, 41.996027, 10.093892
16384,95,1, 0.50, 3.020800, 66.980009, 41.405968, 5.037178
16384,95,1, 0.60, 3.442224, 89.952639, 40.662932, 6.220990
16384,95,1, 0.70, 3.870914, 141.305891, 40.124494, 6.528304
16384,95,1, 0.80, 4.350115, 254.940303, 41.921964, 7.270041
16384,95,1, 0.90, 4.753989, 450.811349, 41.154400, 8.517325
16384,95,1, 1.00, 5.077380, 779.798205, 39.775395, 10.069482
16384,95,1, 0.50, 3.021567, 66.357684, 40.743719, 5.120549
16384,95,1, 0.60, 3.442550, 89.332469, 41.491925, 6.165083
16384,95,1, 0.70, 3.870732, 138.410640, 42.053787, 6.556559
16384,95,1, 0.80, 4.349737, 253.317143, 40.604090, 7.316928
16384,95,1, 0.90, 4.753721, 412.132549, 40.707316, 8.578512
16384,95,1, 1.00, 5.077460, 779.740150, 41.050602, 10.156599
16384,95,1, 0.50, 3.021099, 67.589235, 42.240148, 5.004304
16384,95,1, 0.60, 3.442159, 88.949180, 40.991618, 6.263977
16384,95,1, 0.70, 3.870459, 137.179781, 41.178162, 6.508732
16384,95,1, 0.80, 4.349371, 235.687505, 40.838121, 7.413122
16384,95,1, 0.90, 4.753598, 430.861687, 41.014233, 8.467023
16384,95,1, 1.00, 5.077171, 779.835864, 41.021821, 10.191788
16384,98,1, 0.50, 4.048857, 58.984395, 42.576334, 5.058731
16384,98,1, 0.60, 4.432971, 68.348911, 41.373296, 4.289113
16384,98,1, 0.70, 4.944677, 100.761498, 42.788815, 4.786899
16384,98,1, 0.80, 5.388754, 158.412923, 41.815911, 5.737481
16384,98,1, 0.90, 5.951786, 302.937515, 42.564415, 6.661416
16384,98,1, 1.00, 6.283924, 589.264300, 43.136679, 7.963988
16384,98,1, 0.50, 4.049207, 59.369192, 42.808594, 5.033017
16384,98,1, 0.60, 4.433099, 69.775887, 42.375815, 4.295476
16384,98,1, 0.70, 4.944774, 100.234250, 41.794106, 4.946060
16384,98,1, 0.80, 5.389564, 157.869785, 42.288560, 5.774649
16384,98,1, 0.90, 5.952389, 302.318745, 42.279001, 6.554110
16384,98,1, 1.00, 6.283416, 586.320384, 42.494243, 7.670404
16384,98,1, 0.50, 4.049607, 59.892870, 43.365981, 5.022399
16384,98,1, 0.60, 4.433783, 70.170522, 43.125679, 4.198573
16384,98,1, 0.70, 4.944252, 100.504217, 42.031398, 4.908928
16384,98,1, 0.80, 5.389117, 157.575178, 41.506317, 5.768338
16384,98,1, 0.90, 5.951850, 327.799824, 41.040918, 6.803347
16384,98,1, 1.00, 6.283334, 597.510091, 43.121312, 7.697704
16384,98,1, 0.50, 4.049436, 60.768822, 43.598011, 4.984635
16384,98,1, 0.60, 4.433231, 69.183972, 42.216893, 4.272924
16384,98,1, 0.70, 4.945290, 101.887795, 43.191690, 4.941252
16384,98,1, 0.80, 5.389197, 158.834602, 42.705898, 5.776174
16384,98,1, 0.90, 5.951581, 302.099534, 42.203230, 6.584891
16384,98,1, 1.00, 6.283178, 582.726320, 41.959368, 7.565548
16384,98,1, 0.50, 4.049379, 58.860583, 42.259228, 5.040444
16384,98,1, 0.60, 4.433353, 70.223813, 43.275203, 4.255936
16384,98,1, 0.70, 4.944528, 100.865044, 42.164504, 4.952899
16384,98,1, 0.80, 5.389295, 158.732162, 42.429896, 5.762792
16384,98,1, 0.90, 5.951722, 325.888566, 43.357993, 6.730536
16384,98,1, 1.00, 6.283799, 583.082752, 42.615372, 7.573947
32768,80,1, 0.50, 2.308462, 364.332604, 142.011166, 28.817490
32768,80,1, 0.60, 2.732054, 546.980040, 142.609656, 30.783988
32768,80,1, 0.70, 3.159320, 854.001517, 144.558462, 30.391917
32768,80,1, 0.80, 3.664698, 1512.178520, 142.811440, 34.292254
32768,80,1, 0.90, 4.112304, 2761.570737, 144.525231, 40.800868
32768,80,1, 1.00, 4.465867, 5235.025593, 143.039499, 44.627168
32768,80,1, 0.50, 2.308417, 371.542780, 145.716014, 29.087272
32768,80,1, 0.60, 2.732011, 545.796773, 143.639963, 30.469375
32768,80,1, 0.70, 3.159356, 849.284241, 140.960197, 30.750913
32768,80,1, 0.80, 3.664553, 1507.042767, 144.397516, 34.160433
32768,80,1, 0.90, 4.112400, 2756.666255, 139.398835, 41.029026
