graphNodes,density,expNo,delta,compressionRatio,executionTime,readTime,writeTime,mergeTime,cores
2048, 95, 1, 0.8, 3.541095, 0.4095, 0.1619, 0.3557, 0.0931, 28
2048, 95, 1, 0.8, 3.543983, 0.4393, 0.1037, 0.4120, 0.1002, 32
2048, 95, 1, 0.8, 3.542975, 0.4855, 0.1047, 0.4265, 0.0944, 36
2048, 95, 1, 0.9, 3.809182, 0.5802, 0.3131, 0.1845, 0.0593, 4
2048, 95, 1, 0.9, 3.811682, 0.4537, 0.1806, 0.2579, 0.0642, 8
2048, 95, 1, 0.9, 3.808192, 0.4365, 0.1382, 0.3227, 0.0752, 12
2048, 95, 1, 0.9, 3.809175, 0.4856, 0.1232, 0.3725, 0.0759, 16
2048, 95, 1, 0.9, 3.812463, 0.4711, 0.1221, 0.3390, 0.0826, 20
2048, 95, 1, 0.9, 3.809026, 0.4673, 0.1031, 0.3374, 0.0823, 24
2048, 95, 1, 0.9, 3.806656, 0.4793, 0.1040, 0.3634, 0.0993, 28
2048, 95, 1, 0.9, 3.810749, 0.4634, 0.1430, 0.3768, 0.0917, 32
2048, 95, 1, 0.9, 3.805864, 0.5704, 0.1022, 0.4089, 0.1003, 36
2048, 95, 1, 1.0, 4.006616, 0.6745, 0.3196, 0.1806, 0.0561, 4
2048, 95, 1, 1.0, 4.004341, 0.5180, 0.1698, 0.2495, 0.0633, 8
2048, 95, 1, 1.0, 4.003194, 0.5035, 0.1356, 0.2990, 0.0713, 12
2048, 95, 1, 1.0, 4.004365, 0.5396, 0.1293, 0.3868, 0.0747, 16
2048, 95, 1, 1.0, 4.007398, 0.5607, 0.1170, 0.3671, 0.0721, 20
2048, 95, 1, 1.0, 4.006108, 0.5416, 0.1063, 0.3815, 0.0915, 24
2048, 95, 1, 1.0, 4.004784, 0.5953, 0.1039, 0.4003, 0.1266, 28
2048, 95, 1, 1.0, 4.005649, 0.5159, 0.1430, 0.3276, 0.0904, 32
2048, 95, 1, 1.0, 4.005955, 0.8566, 0.1278, 0.3571, 0.1051, 36
2048, 95, 1, 0.5, 2.864804, 0.5080, 0.3035, 0.1706, 0.0687, 4
2048, 95, 1, 0.5, 2.863301, 0.3791, 0.1999, 0.2615, 0.0732, 8
2048, 95, 1, 0.5, 2.865200, 0.3389, 0.1350, 0.3351, 0.0815, 12
2048, 95, 1, 0.5, 2.864919, 0.3503, 0.1288, 0.3589, 0.0873, 16
2048, 95, 1, 0.5, 2.864919, 0.3599, 0.1185, 0.3652, 0.0938, 20
2048, 95, 1, 0.5, 2.864730, 0.3622, 0.1077, 0.3559, 0.0954, 24
2048, 95, 1, 0.5, 2.864124, 0.3752, 0.1052, 0.4368, 0.1103, 28
2048, 95, 1, 0.5, 2.865393, 0.4226, 0.1035, 0.3940, 0.1103, 32
2048, 95, 1, 0.5, 2.863630, 0.5413, 0.1189, 0.4832, 0.1149, 36
2048, 95, 1, 0.6, 3.010782, 0.5408, 0.3223, 0.1652, 0.0717, 4
2048, 95, 1, 0.6, 3.011918, 0.3734, 0.1793, 0.2457, 0.0739, 8
2048, 95, 1, 0.6, 3.010889, 0.3682, 0.1343, 0.3218, 0.0815, 12
2048, 95, 1, 0.6, 3.009938, 0.3549, 0.1165, 0.3272, 0.0881, 16
2048, 95, 1, 0.6, 3.010439, 0.3665, 0.1268, 0.3573, 0.0958, 20
2048, 95, 1, 0.6, 3.014892, 0.3745, 0.1238, 0.3222, 0.0988, 24
2048, 95, 1, 0.6, 3.012166, 0.3854, 0.0949, 0.3600, 0.1113, 28
2048, 95, 1, 0.6, 3.010996, 0.3803, 0.1118, 0.3835, 0.1150, 32
2048, 95, 1, 0.6, 3.014051, 0.4534, 0.1023, 0.4017, 0.1125, 36
2048, 95, 1, 0.7, 3.250197, 0.5097, 0.3156, 0.1477, 0.0624, 4
2048, 95, 1, 0.7, 3.251062, 0.4436, 0.1799, 0.3097, 0.0724, 8
2048, 95, 1, 0.7, 3.250876, 0.3720, 0.1377, 0.3290, 0.0762, 12
2048, 95, 1, 0.7, 3.244874, 0.3783, 0.1320, 0.3479, 0.0788, 16
2048, 95, 1, 0.7, 3.251921, 0.3800, 0.1107, 0.3320, 0.0910, 20
2048, 95, 1, 0.7, 3.252237, 0.3944, 0.1453, 0.3547, 0.0943, 24
2048, 95, 1, 0.7, 3.251285, 0.4055, 0.1121, 0.3545, 0.0883, 28
2048, 95, 1, 0.7, 3.250733, 0.4335, 0.1472, 0.3058, 0.1003, 32
2048, 95, 1, 0.7, 3.248403, 0.4069, 0.1167, 0.3878, 0.1007, 36
2048, 95, 1, 0.8, 3.542093, 0.5283, 0.3159, 0.1551, 0.0578, 4
2048, 95, 1, 0.8, 3.536971, 0.6002, 0.1763, 0.3320, 0.1130, 8
2048, 95, 1, 0.8, 3.542096, 0.3867, 0.1382, 0.3204, 0.0709, 12
2048, 95, 1, 0.8, 3.540610, 0.3949, 0.1328, 0.3707, 0.0812, 16
2048, 95, 1, 0.8, 3.540818, 0.4076, 0.1051, 0.3689, 0.0820, 20
2048, 95, 1, 0.8, 3.540856, 0.4283, 0.1070, 0.3818, 0.0859, 24
2048, 95, 1, 0.8, 3.542061, 0.4156, 0.1235, 0.3641, 0.1013, 28
2048, 95, 1, 0.8, 3.541224, 0.4101, 0.1281, 0.3758, 0.0882, 32
2048, 95, 1, 0.8, 3.538312, 0.4595, 0.1337, 0.4044, 0.1044, 36
2048, 95, 1, 0.9, 3.811543, 0.5838, 0.3189, 0.1740, 0.0590, 4
2048, 95, 1, 0.9, 3.810038, 0.4418, 0.1788, 0.2498, 0.0645, 8
2048, 95, 1, 0.9, 3.810614, 0.4336, 0.1356, 0.3188, 0.0691, 12
2048, 95, 1, 0.9, 3.806627, 0.4756, 0.1430, 0.3688, 0.0761, 16
2048, 95, 1, 0.9, 3.810632, 0.4958, 0.1281, 0.3380, 0.0793, 20
2048, 95, 1, 0.9, 3.810730, 0.4400, 0.1261, 0.3475, 0.0883, 24
2048, 95, 1, 0.9, 3.810060, 0.4655, 0.1041, 0.3316, 0.0928, 28
2048, 95, 1, 0.9, 3.809328, 0.4943, 0.1126, 0.3874, 0.0903, 32
2048, 95, 1, 0.9, 3.808363, 0.5466, 0.1342, 0.3572, 0.0924, 36
2048, 95, 1, 1.0, 4.006301, 0.6687, 0.3211, 0.1772, 0.0597, 4
2048, 95, 1, 1.0, 4.003761, 0.5250, 0.1705, 0.2519, 0.0700, 8
2048, 95, 1, 1.0, 4.004453, 0.5251, 0.1338, 0.3010, 0.0766, 12
2048, 95, 1, 1.0, 4.006499, 0.5776, 0.1369, 0.3811, 0.0739, 16
2048, 95, 1, 1.0, 4.005963, 0.5924, 0.1047, 0.3944, 0.0877, 20
2048, 95, 1, 1.0, 4.006753, 0.5449, 0.1547, 0.3742, 0.0849, 24
2048, 95, 1, 1.0, 4.005226, 0.5471, 0.1143, 0.3904, 0.0935, 28
2048, 95, 1, 1.0, 4.004159, 0.5542, 0.1035, 0.3279, 0.1043, 32
2048, 95, 1, 1.0, 4.004908, 0.6322, 0.1058, 0.3462, 0.0936, 36
2048, 95, 1, 0.5, 2.864870, 0.5301, 0.3076, 0.1783, 0.0704, 4
2048, 95, 1, 0.5, 2.864479, 0.3698, 0.1708, 0.2571, 0.0741, 8
2048, 95, 1, 0.5, 2.862326, 0.3555, 0.1389, 0.3268, 0.0977, 12
2048, 95, 1, 0.5, 2.861833, 0.3568, 0.1294, 0.3586, 0.0892, 16
2048, 95, 1, 0.5, 2.866346, 0.3614, 0.1121, 0.3527, 0.0979, 20
2048, 95, 1, 0.5, 2.862634, 0.3728, 0.1180, 0.3706, 0.0991, 24
2048, 95, 1, 0.5, 2.863330, 0.3728, 0.0994, 0.4325, 0.1023, 28
2048, 95, 1, 0.5, 2.865406, 0.3844, 0.1354, 0.3937, 0.1005, 32
2048, 95, 1, 0.5, 2.865080, 0.4895, 0.1584, 0.4083, 0.1007, 36
2048, 95, 1, 0.6, 3.011101, 0.5392, 0.3192, 0.1740, 0.0689, 4
2048, 95, 1, 0.6, 3.012524, 0.3780, 0.1841, 0.2405, 0.0760, 8
2048, 95, 1, 0.6, 3.009243, 0.3628, 0.1438, 0.3296, 0.0784, 12
2048, 95, 1, 0.6, 3.009736, 0.3580, 0.1241, 0.3398, 0.0832, 16
2048, 95, 1, 0.6, 3.009125, 0.3723, 0.1160, 0.3353, 0.0947, 20
2048, 95, 1, 0.6, 3.009920, 0.3707, 0.1083, 0.3287, 0.0940, 24
2048, 95, 1, 0.6, 3.010482, 0.3910, 0.1174, 0.3755, 0.1003, 28
2048, 95, 1, 0.6, 3.014899, 0.3916, 0.1352, 0.3744, 0.1046, 32
2048, 95, 1, 0.6, 3.010391, 0.5549, 0.0956, 0.3951, 0.1037, 36
2048, 95, 1, 0.7, 3.252312, 0.5104, 0.3133, 0.1463, 0.0658, 4
2048, 95, 1, 0.7, 3.249768, 0.3687, 0.1904, 0.2562, 0.0659, 8
2048, 95, 1, 0.7, 3.249590, 0.3730, 0.1438, 0.3155, 0.0778, 12
2048, 95, 1, 0.7, 3.245942, 0.3740, 0.1277, 0.3454, 0.0849, 16
2048, 95, 1, 0.7, 3.250200, 0.3822, 0.1099, 0.3342, 0.0921, 20
2048, 95, 1, 0.7, 3.250995, 0.3903, 0.1341, 0.3531, 0.0949, 24
2048, 95, 1, 0.7, 3.247932, 0.4070, 0.1065, 0.3540, 0.0997, 28
2048, 95, 1, 0.7, 3.252179, 0.4273, 0.1185, 0.3911, 0.1175, 32
2048, 95, 1, 0.7, 3.247990, 0.4642, 0.1167, 0.4037, 0.1065, 36
2048, 95, 1, 0.8, 3.544626, 0.5398, 0.3142, 0.1720, 0.0537, 4
2048, 95, 1, 0.8, 3.540447, 0.4085, 0.1768, 0.2551, 0.0672, 8
2048, 95, 1, 0.8, 3.541561, 0.4055, 0.1342, 0.3235, 0.0799, 12
2048, 95, 1, 0.8, 3.541901, 0.3930, 0.1331, 0.3669, 0.0789, 16
2048, 95, 1, 0.8, 3.541174, 0.4412, 0.1177, 0.3979, 0.0816, 20
2048, 95, 1, 0.8, 3.542776, 0.4081, 0.1089, 0.3651, 0.0893, 24
2048, 95, 1, 0.8, 3.541825, 0.4152, 0.1235, 0.4048, 0.0942, 28
2048, 95, 1, 0.8, 3.538522, 0.4544, 0.1240, 0.4111, 0.0925, 32
2048, 95, 1, 0.8, 3.542329, 0.4770, 0.1170, 0.4065, 0.0981, 36
2048, 95, 1, 0.9, 3.811037, 0.5838, 0.3163, 0.1723, 0.0603, 4
2048, 95, 1, 0.9, 3.809346, 1.6278, 0.1862, 1.4329, 0.0765, 8
2048, 95, 1, 0.9, 3.807315, 0.4466, 0.1456, 0.3201, 0.0657, 12
2048, 95, 1, 0.9, 3.813032, 0.4879, 0.1359, 0.3631, 0.0875, 16
2048, 95, 1, 0.9, 3.806562, 1.0624, 0.1227, 0.4263, 0.0796, 20
2048, 95, 1, 0.9, 3.810643, 0.4557, 0.1112, 0.3216, 0.0817, 24
2048, 95, 1, 0.9, 3.806933, 0.4812, 0.1266, 0.3716, 0.0889, 28
2048, 95, 1, 0.9, 3.812608, 0.4669, 0.1385, 0.3463, 0.0945, 32
2048, 95, 1, 0.9, 3.811631, 1.8805, 0.1041, 0.5704, 0.1048, 36
2048, 95, 1, 1.0, 4.002398, 0.6946, 0.3139, 0.1788, 0.0806, 4
2048, 95, 1, 1.0, 4.006990, 0.5366, 0.1801, 0.2621, 0.0696, 8
2048, 95, 1, 1.0, 4.003162, 0.5887, 0.1442, 0.3792, 0.0775, 12
2048, 95, 1, 1.0, 4.003560, 3.0794, 0.1231, 2.8999, 0.0752, 16
2048, 95, 1, 1.0, 4.005134, 0.5385, 0.1065, 0.3586, 0.0800, 20
2048, 95, 1, 1.0, 4.004651, 1.1433, 0.1094, 1.3213, 0.0874, 24
2048, 95, 1, 1.0, 4.005420, 1.1918, 0.2274, 0.6352, 0.1396, 28
2048, 95, 1, 1.0, 4.005621, 0.6414, 0.1274, 0.3691, 0.1577, 32
2048, 95, 1, 1.0, 4.005218, 1.5156, 0.1550, 0.3771, 0.1564, 36
2048, 95, 1, 0.5, 2.862914, 0.5435, 0.3171, 0.1687, 0.0747, 4
2048, 95, 1, 0.5, 2.865867, 0.3798, 0.1807, 0.2661, 0.0902, 8
2048, 95, 1, 0.5, 2.865418, 0.3900, 0.1449, 0.3701, 0.1020, 12
2048, 95, 1, 0.5, 2.862885, 2.9708, 0.1284, 5.4343, 0.0870, 16
2048, 95, 1, 0.5, 2.865950, 0.3771, 0.1175, 0.3713, 0.1006, 20
2048, 95, 1, 0.5, 2.865933, 0.6020, 0.1392, 0.3912, 0.0918, 24
2048, 95, 1, 0.5, 2.863342, 0.4715, 0.1133, 0.6315, 0.0928, 28
2048, 95, 1, 0.5, 2.863890, 0.6124, 0.1152, 0.3988, 0.1093, 32
2048, 95, 1, 0.5, 2.864314, 0.4182, 0.1310, 0.4105, 0.1044, 36
2048, 95, 1, 0.6, 3.009834, 0.5237, 0.3074, 0.1509, 0.0795, 4
2048, 95, 1, 0.6, 3.008750, 2.0463, 0.1816, 1.8951, 0.0840, 8
2048, 95, 1, 0.6, 3.008654, 0.3968, 0.1352, 0.3296, 0.1031, 12
2048, 95, 1, 0.6, 3.011645, 2.3982, 0.1193, 0.3332, 0.0990, 16
2048, 95, 1, 0.6, 3.012938, 0.4937, 0.1151, 0.4561, 0.1078, 20
2048, 95, 1, 0.6, 3.009563, 1.3086, 0.1252, 0.3318, 0.0987, 24
2048, 95, 1, 0.6, 3.012485, 0.6057, 0.1368, 0.4184, 0.3060, 28
2048, 95, 1, 0.6, 3.010867, 0.4311, 0.1496, 0.4057, 0.1275, 32
2048, 95, 1, 0.6, 3.011561, 0.5304, 0.1033, 0.4301, 0.1190, 36
2048, 95, 1, 0.7, 3.251966, 0.5097, 0.3142, 0.1450, 0.0642, 4
2048, 95, 1, 0.7, 3.249394, 0.4820, 0.1797, 0.2967, 0.0670, 8
2048, 95, 1, 0.7, 3.251208, 0.4003, 0.1508, 0.3361, 0.0766, 12
2048, 95, 1, 0.7, 3.249953, 0.7115, 0.1260, 0.3498, 0.0850, 16
2048, 95, 1, 0.7, 3.246786, 0.3965, 0.1238, 0.3463, 0.0864, 20
2048, 95, 1, 0.7, 3.246746, 0.3859, 0.1191, 0.3598, 0.0931, 24
2048, 95, 1, 0.7, 3.250224, 0.4274, 0.1001, 0.3445, 0.0979, 28
2048, 95, 1, 0.7, 3.253592, 0.4259, 0.1320, 0.3765, 0.0975, 32
2048, 95, 1, 0.7, 3.248022, 1.5641, 0.0989, 0.3301, 0.0876, 36
2048, 95, 1, 0.8, 3.538010, 0.5378, 0.3093, 0.1817, 0.0549, 4
2048, 95, 1, 0.8, 3.540563, 0.4262, 0.1817, 0.2531, 0.0710, 8
2048, 95, 1, 0.8, 3.542978, 0.4003, 0.1398, 0.3088, 0.0763, 12
2048, 95, 1, 0.8, 3.539950, 0.4025, 0.1196, 0.3490, 0.0778, 16
2048, 95, 1, 0.8, 3.541350, 2.1929, 0.1228, 0.3765, 0.0878, 20
2048, 95, 1, 0.8, 3.541343, 0.4214, 0.1243, 0.3695, 0.0890, 24
2048, 95, 1, 0.8, 3.541001, 0.4268, 0.1088, 0.3606, 0.1036, 28
2048, 95, 1, 0.8, 3.540963, 0.4586, 0.1055, 0.4306, 0.1419, 32
2048, 95, 1, 0.8, 3.541111, 0.4954, 0.1047, 0.3966, 0.1138, 36
2048, 95, 1, 0.9, 3.808505, 0.5768, 0.3201, 0.1642, 0.0657, 4
2048, 95, 1, 0.9, 3.810672, 0.4621, 0.1894, 0.2689, 0.0674, 8
2048, 95, 1, 0.9, 3.812050, 0.4520, 0.1385, 0.3408, 0.0764, 12
2048, 95, 1, 0.9, 3.811616, 0.4988, 0.1182, 0.3552, 0.0888, 16
2048, 95, 1, 0.9, 3.809674, 0.4541, 0.1173, 0.3120, 0.0819, 20
2048, 95, 1, 0.9, 3.811576, 0.4497, 0.1160, 0.3076, 0.0989, 24
2048, 95, 1, 0.9, 3.810632, 1.0964, 0.1443, 0.3366, 0.1465, 28
2048, 95, 1, 0.9, 3.810053, 0.5474, 0.1737, 0.3834, 0.1588, 32
2048, 95, 1, 0.9, 3.810348, 0.5834, 0.0976, 0.4114, 0.1194, 36
2048, 95, 1, 1.0, 4.003846, 0.6969, 0.3178, 0.1746, 0.0801, 4
2048, 95, 1, 1.0, 4.006721, 0.5640, 0.1798, 0.2693, 0.0930, 8
2048, 95, 1, 1.0, 4.004055, 0.5279, 0.1474, 0.3199, 0.0793, 12
2048, 95, 1, 1.0, 4.006193, 0.5738, 0.1564, 0.4010, 0.0949, 16
2048, 95, 1, 1.0, 4.005943, 7.1805, 0.1013, 3.5956, 0.1185, 20
2048, 95, 1, 1.0, 4.006330, 0.5444, 0.1281, 0.3466, 0.0883, 24
2048, 95, 1, 1.0, 4.006426, 0.5544, 0.1515, 0.4068, 0.1050, 28
2048, 95, 1, 1.0, 4.004365, 0.5644, 0.1035, 0.3421, 0.0940, 32
2048, 95, 1, 1.0, 4.005137, 0.6609, 0.1201, 0.3908, 0.1030, 36
2048, 95, 1, 0.5, 2.864293, 0.5400, 0.3182, 0.1753, 0.0704, 4
2048, 95, 1, 0.5, 2.862955, 0.3851, 0.1769, 0.2736, 0.0753, 8
2048, 95, 1, 0.5, 2.864095, 0.3561, 0.1384, 0.3590, 0.0786, 12
2048, 95, 1, 0.5, 2.864960, 0.3919, 0.1332, 0.3389, 0.1375, 16
2048, 95, 1, 0.5, 2.864359, 0.3564, 0.1455, 0.3511, 0.0972, 20
2048, 95, 1, 0.5, 2.863655, 0.3787, 0.1608, 0.3687, 0.1011, 24
2048, 95, 1, 0.5, 2.863923, 0.3712, 0.1111, 0.4554, 0.1074, 28
2048, 95, 1, 0.5, 2.866544, 0.3766, 0.1224, 0.3872, 0.1085, 32
2048, 95, 1, 0.5, 2.865245, 0.4668, 0.1743, 0.4896, 0.1027, 36
2048, 95, 1, 0.6, 3.011859, 0.5042, 0.3146, 0.1375, 0.0701, 4
2048, 95, 1, 0.6, 3.012241, 0.3822, 0.1800, 0.2595, 0.0761, 8
2048, 95, 1, 0.6, 3.011076, 0.3634, 0.1488, 0.2617, 0.0774, 12
2048, 95, 1, 0.6, 3.008073, 0.3664, 0.1249, 0.3242, 0.0954, 16
2048, 95, 1, 0.6, 3.009954, 0.3804, 0.1287, 0.3429, 0.0956, 20
2048, 95, 1, 0.6, 3.011110, 0.3801, 0.1029, 0.3350, 0.0990, 24
2048, 95, 1, 0.6, 3.013201, 0.3847, 0.1378, 0.3541, 0.1281, 28
2048, 95, 1, 0.6, 3.010409, 0.4028, 0.1774, 0.3763, 0.1060, 32
2048, 95, 1, 0.6, 3.012002, 0.5002, 0.0981, 0.3931, 0.1008, 36
2048, 95, 1, 0.7, 3.249386, 0.5445, 0.3236, 0.1686, 0.0642, 4
2048, 95, 1, 0.7, 3.250412, 0.3966, 0.1807, 0.2681, 0.0775, 8
2048, 95, 1, 0.7, 3.248883, 0.3862, 0.1413, 0.3371, 0.0780, 12
2048, 95, 1, 0.7, 3.248755, 0.3959, 0.1300, 0.3460, 0.0838, 16
2048, 95, 1, 0.7, 3.247169, 0.3707, 0.1132, 0.3294, 0.0912, 20
2048, 95, 1, 0.7, 3.251725, 0.4198, 0.1208, 0.3845, 0.0888, 24
2048, 95, 1, 0.7, 3.248411, 0.4057, 0.1382, 0.3651, 0.1035, 28
2048, 95, 1, 0.7, 3.248117, 0.4245, 0.1233, 0.3885, 0.1014, 32
2048, 95, 1, 0.7, 3.251725, 0.4702, 0.1676, 0.4210, 0.1049, 36
2048, 95, 1, 0.8, 3.540632, 0.5365, 0.3191, 0.1597, 0.0622, 4
2048, 95, 1, 0.8, 3.541359, 0.4072, 0.1806, 0.2597, 0.0645, 8
2048, 95, 1, 0.8, 3.541904, 0.4031, 0.1464, 0.3337, 0.0730, 12
2048, 95, 1, 0.8, 3.539682, 0.3946, 0.1212, 0.3818, 0.0760, 16
2048, 95, 1, 0.8, 3.542168, 0.5035, 0.1053, 0.6423, 0.0849, 20
2048, 95, 1, 0.8, 3.541142, 0.4346, 0.1357, 0.3932, 0.0928, 24
2048, 95, 1, 0.8, 3.539107, 0.3997, 0.1111, 0.3543, 0.0887, 28
2048, 95, 1, 0.8, 3.542234, 0.4383, 0.1165, 0.4329, 0.1004, 32
2048, 95, 1, 0.8, 3.542506, 0.4662, 0.0933, 0.3647, 0.1004, 36
2048, 95, 1, 0.9, 3.809900, 0.5855, 0.3185, 0.1723, 0.0607, 4
2048, 95, 1, 0.9, 3.809525, 0.4590, 0.1853, 0.2591, 0.0693, 8
2048, 95, 1, 0.9, 3.811150, 0.4251, 0.1349, 0.2991, 0.0724, 12
2048, 95, 1, 0.9, 3.811204, 0.4756, 0.1415, 0.3364, 0.0793, 16
2048, 95, 1, 0.9, 3.812258, 0.4807, 0.1131, 0.3355, 0.0956, 20
2048, 95, 1, 0.9, 3.811569, 0.4572, 0.1202, 0.3199, 0.0918, 24
2048, 95, 1, 0.9, 3.809922, 0.4606, 0.1056, 0.3271, 0.0993, 28
2048, 95, 1, 0.9, 3.809543, 0.4766, 0.1051, 0.3854, 0.1032, 32
2048, 95, 1, 0.9, 3.809597, 0.5517, 0.1038, 0.4025, 0.0981, 36
2048, 95, 1, 1.0, 4.003274, 0.7001, 0.3428, 0.1745, 0.0573, 4
2048, 95, 1, 1.0, 4.003242, 0.5149, 0.1790, 0.2458, 0.0637, 8
2048, 95, 1, 1.0, 4.005254, 0.5115, 0.1504, 0.2982, 0.0710, 12
2048, 95, 1, 1.0, 4.007869, 0.5519, 0.1318, 0.3773, 0.0802, 16
2048, 95, 1, 1.0, 4.005069, 0.5454, 0.1094, 0.3576, 0.0828, 20
2048, 95, 1, 1.0, 4.003407, 0.5476, 0.1050, 0.3763, 0.0893, 24
2048, 95, 1, 1.0, 4.003661, 0.5657, 0.1177, 0.4300, 0.0962, 28
2048, 95, 1, 1.0, 4.003966, 0.5328, 0.1213, 0.3390, 0.0983, 32
2048, 95, 1, 1.0, 4.008752, 0.5828, 0.0891, 0.3546, 0.1044, 36
2048, 95, 1, 0.5, 2.864227, 0.5132, 0.3156, 0.1552, 0.0784, 4
2048, 95, 1, 0.5, 2.865937, 0.4014, 0.1914, 0.2621, 0.0925, 8
2048, 95, 1, 0.5, 2.865467, 0.3465, 0.1465, 0.3516, 0.0857, 12
2048, 95, 1, 0.5, 2.863984, 0.3487, 0.1242, 0.3423, 0.0886, 16
2048, 95, 1, 0.5, 2.865208, 0.3639, 0.1230, 0.3538, 0.0936, 20
2048, 95, 1, 0.5, 2.863145, 0.3570, 0.1233, 0.3710, 0.0973, 24
2048, 95, 1, 0.5, 2.863470, 0.3811, 0.1047, 0.4438, 0.1049, 28
2048, 95, 1, 0.5, 2.864347, 0.3857, 0.1519, 0.3791, 0.1122, 32
2048, 95, 1, 0.5, 2.864314, 0.4585, 0.1474, 0.4704, 0.0977, 36
2048, 95, 1, 0.6, 3.010914, 0.5356, 0.3186, 0.1540, 0.0722, 4
2048, 95, 1, 0.6, 3.014924, 0.3835, 0.1856, 0.2570, 0.0749, 8
2048, 95, 1, 0.6, 3.010837, 0.5806, 0.1459, 0.4813, 0.0815, 12
2048, 95, 1, 0.6, 3.010721, 0.4825, 0.1253, 0.3944, 0.0929, 16
2048, 95, 1, 0.6, 3.010084, 0.5345, 0.1665, 0.3638, 0.0965, 20
2048, 95, 1, 0.6, 3.010609, 0.4870, 0.1626, 0.4390, 0.0991, 24
2048, 95, 1, 0.6, 3.011836, 0.5874, 0.1093, 0.4263, 0.1078, 28
2048, 95, 1, 0.6, 3.011852, 0.5193, 0.1408, 0.4403, 0.1248, 32
2048, 95, 1, 0.6, 3.011101, 0.6344, 0.1051, 0.4841, 0.1595, 36
2048, 95, 1, 0.7, 3.251117, 0.5259, 0.3237, 0.1534, 0.0701, 4
2048, 95, 1, 0.7, 3.251040, 0.4788, 0.1832, 0.2926, 0.0744, 8
2048, 95, 1, 0.7, 3.247410, 0.4449, 0.1446, 0.3833, 0.0798, 12
2048, 95, 1, 0.7, 3.249815, 0.4617, 0.1180, 0.4037, 0.0865, 16
2048, 95, 1, 0.7, 3.248562, 0.4803, 0.1110, 0.3341, 0.1975, 20
2048, 95, 1, 0.7, 3.252280, 0.4235, 0.0991, 0.3616, 0.0964, 24
2048, 95, 1, 0.7, 3.246580, 0.4546, 0.1510, 0.3556, 0.0985, 28
2048, 95, 1, 0.7, 3.249566, 0.4447, 0.1134, 0.3364, 0.0986, 32
2048, 95, 1, 0.7, 3.249617, 0.4826, 0.1215, 0.4153, 0.0971, 36
2048, 95, 1, 0.8, 3.540774, 0.5509, 0.3233, 0.1652, 0.0669, 4
2048, 95, 1, 0.8, 3.539855, 0.4360, 0.1800, 0.2757, 0.0674, 8
2048, 95, 1, 0.8, 3.544358, 0.3972, 0.1402, 0.3201, 0.0704, 12
2048, 95, 1, 0.8, 3.540934, 0.4198, 0.1221, 0.3718, 0.0737, 16
2048, 95, 1, 0.8, 3.541388, 0.4238, 0.1192, 0.3671, 0.0861, 20
2048, 95, 1, 0.8, 3.541935, 0.4413, 0.1196, 0.3803, 0.0995, 24
2048, 95, 1, 0.8, 3.541079, 0.4184, 0.1183, 0.3735, 0.0945, 28
2048, 95, 1, 0.8, 3.541218, 0.4369, 0.1244, 0.4129, 0.1088, 32
2048, 95, 1, 0.8, 3.542990, 0.5424, 0.1261, 0.4064, 0.1016, 36
2048, 95, 1, 0.9, 3.811587, 0.6019, 0.3247, 0.1781, 0.0644, 4
2048, 95, 1, 0.9, 3.814576, 0.4603, 0.1803, 0.2557, 0.0698, 8
2048, 95, 1, 0.9, 3.809098, 0.4606, 0.1355, 0.3345, 0.0745, 12
2048, 95, 1, 0.9, 3.808461, 0.4948, 0.1442, 0.3771, 0.0804, 16
2048, 95, 1, 0.9, 3.808068, 0.4642, 0.1346, 0.3605, 0.0882, 20
2048, 95, 1, 0.9, 3.809211, 0.4731, 0.1079, 0.3511, 0.0946, 24
2048, 95, 1, 0.9, 3.810606, 0.4834, 0.1174, 0.3354, 0.1008, 28
2048, 95, 1, 0.9, 3.811766, 0.4937, 0.1088, 0.3778, 0.1178, 32
2048, 95, 1, 0.9, 3.811970, 0.5727, 0.1003, 0.3984, 0.1004, 36
2048, 95, 1, 1.0, 4.006298, 0.6793, 0.3129, 0.1763, 0.0688, 4
2048, 95, 1, 1.0, 4.004807, 0.5547, 0.1790, 0.2522, 0.0832, 8
2048, 95, 1, 1.0, 4.003303, 0.4959, 0.1474, 0.2753, 0.0696, 12
2048, 95, 1, 1.0, 4.004972, 0.5582, 0.1401, 0.3908, 0.0827, 16
2048, 95, 1, 1.0, 4.005375, 0.5340, 0.1327, 0.3558, 0.0831, 20
2048, 95, 1, 1.0, 4.005774, 0.5543, 0.1245, 0.3867, 0.0903, 24
2048, 95, 1, 1.0, 4.003834, 0.5173, 0.1000, 0.3900, 0.0812, 28
2048, 95, 1, 1.0, 4.001952, 0.5163, 0.1647, 0.3302, 0.0915, 32
2048, 95, 1, 1.0, 4.006382, 0.6388, 0.1259, 0.3767, 0.1008, 36
2048, 95, 1, 0.5, 2.865228, 0.5160, 0.3015, 0.1715, 0.0733, 4
2048, 95, 1, 0.5, 2.863367, 0.3781, 0.1747, 0.2681, 0.0804, 8
2048, 95, 1, 0.5, 2.863243, 0.3560, 0.1484, 0.3509, 0.0849, 12
2048, 95, 1, 0.5, 2.863536, 0.3585, 0.1318, 0.3443, 0.0902, 16
2048, 95, 1, 0.5, 2.865068, 0.3769, 0.1648, 0.3909, 0.1000, 20
